ELSEVIER, NOUN 
demonstrated, VERB 
cells, NOUN 
grown, VERB 
surface, NOUN 
3, NUM 
dimensional, ADJ 
porous, ADJ 
PLAGA, PROPN 
HA, NOUN 

, SPACE 
matrix, NOUN 
retained, VERB 
characteristic, ADJ 
morphology, NOUN 
grew, VERB 
multi, ADJ 
layer, ADJ 
fashion, NOUN 
Light, ADJ 
microscopy, ADJ 

, SPACE 
observations, NOUN 
experiment, NOUN 
cultures, NOUN 
revealed, VERB 
active, ADJ 
osteoblastic, ADJ 
cells, NOUN 
forming, VERB 
characteristic, ADJ 
mineralized, VERB 

, SPACE 
matrix, NOUN 
presence, NOUN 
B, NOUN 
glycerophosphate, NOUN 
phosphate, ADJ 
donor, NOUN 
Mineralization, PROPN 
occurred, VERB 

, SPACE 
media, NOUN 
supplemented, VERB 
l3, NOUN 
glycerophosphate, NOUN 
matrix, NOUN 
cells, NOUN 
incubated, VERB 

, SPACE 
reagents, NOUN 
indicating, VERB 
mineralization, NOUN 
cells, NOUN 
HA, NOUN 
matrix, NOUN 

, SPACE 
results, NOUN 
suggest, VERB 
3, NUM 
dimensional, ADJ 
PLAGAJHA, PROPN 
matrix, NOUN 
provide, VERB 
matrix, NOUN 
bone, NOUN 
cell, NOUN 

, SPACE 
differentiation, NOUN 
mineralization, NOUN 
vitro, X 
candidate, NOUN 
synthetic, ADJ 
implant, NOUN 

, SPACE 
bone, NOUN 
regeneration, NOUN 

, SPACE 
KEY, PROPN 
WORDS, PROPN 

, SPACE 
osteoblast, NOUN 
mineralization, NOUN 
bone, NOUN 
polymer, NOUN 
poly(lactide, PROPN 
glycolide, NOUN 
hydroxyapatite, NOUN 

, SPACE 
INTRODUCTION, NOUN 

, SPACE 
development, NOUN 
cell, NOUN 
polymer, NOUN 
systems, NOUN 
tissue, NOUN 
engineering, NOUN 
bone, NOUN 

, SPACE 
considerable, ADJ 
interest, NOUN 
laboratory, NOUN 
lack, NOUN 
availability, NOUN 
occurrence, NOUN 
donor, NOUN 
site, NOUN 
morbidity, NOUN 

, SPACE 
additional, ADJ 
discomfort, NOUN 
patient, NOUN 
associated, VERB 
autografts, NOUN 
high, ADJ 
cost, NOUN 
risk, NOUN 

, SPACE 
disease, NOUN 
tran, NOUN 
sfer, ADJ 
accompanying, VERB 
use, NOUN 
allografts, NOUN 
synthetic, ADJ 
materials, NOUN 
grafting, VERB 

, SPACE 
attractive, ADJ 
focus, NOUN 
design, VERB 
composite, NOUN 
degradable, ADJ 
polymers, NOUN 
ceramic, ADJ 
materials, NOUN 

, SPACE 
compensate, VERB 
shortcomings, NOUN 
9, NUM 
materials, NOUN 
biocompatible, ADJ 
non-, VERB 

, SPACE 
toxic, ADJ 
osteoconductive, ADJ 
obviate, VERB 
risks, NOUN 
associated, VERB 
autogenous, ADJ 
allograft, ADJ 
bone, NOUN 
tissue, NOUN 

, SPACE 
ideal, ADJ 
material, NOUN 
serve, VERB 
scaffold, NOUN 
growth, NOUN 
new, ADJ 
tissue, NOUN 
encourage, VERB 
migration, NOUN 
cells, NOUN 

, SPACE 
border, NOUN 
areas, NOUN 
defect, NOUN 
site, NOUN 
provide, VERB 
source, NOUN 
inductive, ADJ 
factors, NOUN 
support, VERB 
cell, NOUN 

, SPACE 
differentiation, NOUN 
Mechanically, ADV 
graft, NOUN 
material, NOUN 
provide, VERB 
initial, ADJ 
strength, NOUN 
healing, NOUN 
process, NOUN 

, SPACE 
Address, PROPN 
correspondence, NOUN 
reprinfs, PROPN 
C., PROPN 
T., PROPN 
Laurencin, PROPN 
Associate, PROPN 

, SPACE 
Professor, PROPN 
Orthopaemdic, PROPN 
Surgery, PROPN 
Research, PROPN 
Professor, PROPN 
Chemical, PROPN 
En-, PROPN 

, SPACE 
gineering, NOUN 
Drexel, PROPN 
University, PROPN 
3300, NUM 
Henry, PROPN 
Ave, PROPN 
Philadelphia, PROPN 
PA, PROPN 

, SPACE 
19129, NUM 

, SPACE 
0, NUM 
1996, NUM 
Elsevier, ADJ 
Science, PROPN 
Inc., PROPN 

, SPACE 
rights, NOUN 
reserved, VERB 
93s, NOUN 
8756, NUM 
3282/96/$15.00, NUM 

, SPACE 
PI1, PROPN 
S8756, PROPN 
3282(96)00132, NUM 
9, NUM 

, SPACE 
94s, NOUN 
C., PROPN 
T., PROPN 
Laurencin, PROPN 
et, PROPN 
al, PROPN 
Bone, PROPN 
Vol, PROPN 
19, NUM 
1, NUM 
Supplement, PROPN 

, SPACE 
Formation, PROPN 
mineralized, ADJ 
matrices, NOUN 
July, PROPN 
3996:938, NUM 
998, NUM 

, SPACE 
begin, VERB 
allow, VERB 
load, NOUN 
bearing, VERB 
activity, NOUN 
shifted, VERB 
gradually, ADV 
implant, NOUN 
developing, VERB 
skeletal, ADJ 

, SPACE 
tissue, NOUN 

, SPACE 
previous, ADJ 
studies, NOUN 
examined, VERB 
osteoblast, ADJ 
cell, NOUN 
attachment, NOUN 
growth, NOUN 
surface, NOUN 
2-, NUM 

, SPACE 
dimensional, ADJ 
5050, NUM 
copolymer, NOUN 
poly(lactide, PROPN 
glycolide, NOUN 
PLAGA, NOUN 
reinforced, VERB 
particulate, NOUN 
calcium, NOUN 

, SPACE 
phosphate, ADJ 
ceramic, NOUN 
hydroxyapatite, NOUN 
HA, PROPN 
11, NUM 
proposed, VERB 
ability, NOUN 
anchorage, NOUN 
dependent, ADJ 

, SPACE 
cells, NOUN 
osteoblasts, NOUN 
adhere, VERB 
surface, NOUN 
matrix, NOUN 
essential, ADJ 
cell, NOUN 
proliferation, NOUN 
17, NUM 

, SPACE 
Studies, NOUN 
shown, VERB 
2, NUM 
dimensional, ADJ 
polymer, NOUN 
discs, NOUN 
exhibited, VERB 
favorable, ADJ 
surface, NOUN 
cellular, ADJ 

, SPACE 
adhesion, NOUN 
proliferation, NOUN 
formulated, VERB 
3, NUM 
dimensional, ADJ 
porous, ADJ 
polymer, NOUN 
ceramic, ADJ 

, SPACE 
composite, NOUN 
5050, NUM 
PLAGA, PROPN 
HA, PROPN 
novel, NOUN 
processing, NOUN 
techniques, NOUN 
9, NUM 
3, NUM 
dimensional, ADJ 
porous, ADJ 

, SPACE 
polymer, NOUN 
matrix, NOUN 
greater, ADJ 
surface, NOUN 
area, NOUN 
2, NUM 
dimensional, ADJ 
system, NOUN 
available, ADJ 
cell, NOUN 
anchorage, NOUN 

, SPACE 
growth, NOUN 
migration, NOUN 
channels, NOUN 
transport, NOUN 
nutrients, NOUN 
effector, NOUN 
molecules, NOUN 
1, NUM 
lO, NUM 

, SPACE 
fabrication, NOUN 
method, NOUN 
3, NUM 
dimensional, ADJ 
system, NOUN 
creates, VERB 
matrix, NOUN 
composed, VERB 
polymeric, ADJ 

, SPACE 
microspheres, NOUN 
3, NUM 
dimensional, ADJ 
macroporous, ADJ 
matrices, NOUN 
produced, VERB 
structurally, ADV 
resembled, VERB 
cancellous, ADJ 
bone, NOUN 

, SPACE 
porosity, NOUN 
9, NUM 
matrices, NOUN 
mechanically, ADV 
comparable, ADJ 
cancellous, ADJ 
bone, NOUN 

, SPACE 
compressive, ADJ 
elastic, ADJ 
modulus, NOUN 
lied, VERB 
boundaries, NOUN 
cancellous, ADJ 
bone, NOUN 
9, NUM 
polymer, NOUN 
matrices, NOUN 

, SPACE 
chemically, ADV 
similar, ADJ 
cancellous, ADJ 
bone, NOUN 
contained, VERB 
calcium, NOUN 
phosphate, NOUN 
ceramic, ADJ 

, SPACE 
hydroxyapatite, NOUN 
9, NUM 
channels, NOUN 
polymeric, ADJ 
microspheres, NOUN 
pores, NOUN 
approximately, ADV 
lOO-, PROPN 

, SPACE 
150, NUM 
ym, NOUN 
diameter, NOUN 
9, NUM 
minimum, ADJ 
pore, NOUN 
diameter, NOUN 
required, VERB 
ingrowth, NOUN 
cells, NOUN 
interior, NOUN 

, SPACE 
matrices, NOUN 
100, NUM 
l.trn, NOUN 
12, NUM 

, SPACE 
demonstrated, VERB 
osteoblasts, NOUN 
adhere, ADV 
proliferate, NOUN 
migrate, VERB 
pores, NOUN 

, SPACE 
3, NUM 
dimensional, ADJ 
matrix, NOUN 
2,3, NUM 
cells, NOUN 
expressed, VERB 
alkaline, NOUN 
phosphatase, NOUN 
activity, NOUN 
ALP, PROPN 

, SPACE 
osteocalcin, PROPN 
2, NUM 
Expression, NOUN 
ALP, PROPN 
activity, NOUN 
excepted, ADJ 
phenotypic, ADJ 
marker, NOUN 
osteoblasts, NOUN 
16, NUM 

, SPACE 
osteocalcin, PROPN 
purportedly, ADV 
plays, VERB 
important, ADJ 
role, NOUN 
bone, NOUN 
mineralization(6,7,13,14, PROPN 

, SPACE 
object, NOUN 
reported, VERB 
vitro, X 
study, NOUN 
examine, VERB 
ability, NOUN 
osteoblast, NOUN 
cells, NOUN 
isolated, VERB 

, SPACE 
rat, NOUN 
calvaria, NOUN 
differentiate, VERB 
proliferate, VERB 
3, NUM 
dimensional, ADJ 
PLAGA, PROPN 
HA, PROPN 
composites, VERB 
2, NUM 
1, NUM 
day, NOUN 

, SPACE 
period, NOUN 
demonstrate, VERB 
time, NOUN 
formation, NOUN 
mineralized, ADJ 
matrix, NOUN 
surface, NOUN 

, SPACE 
polymer, NOUN 
ability, NOUN 
osteoblast, NOUN 
cells, NOUN 
form, VERB 
mineralized, ADJ 
nodules, NOUN 
vitro, X 
suggests, VERB 
cells, NOUN 

, SPACE 
differentiated, VERB 
5, NUM 

, SPACE 
MATERIALS, NOUN 
METHODS, PROPN 

, SPACE 
Matrix, PROPN 
Fabrication, PROPN 

, SPACE 
fabrication, NOUN 
method, NOUN 
3, NUM 
dimensional, ADJ 
macroporous, ADJ 
polymer, NOUN 
ceramic, ADJ 
composites, NOUN 

, SPACE 
described, VERB 
previously, ADV 
8,9, NUM 
40, NUM 
w, NOUN 
v, NOUN 
solution, NOUN 
50:50, NUM 
poly(lactide, PROPN 
glycolide, NOUN 
copolymer, NOUN 
PLAGA, PROPN 

, SPACE 
DuPont, PROPN 
Medisorb, PROPN 
lot, NOUN 
S2127, NOUN 
S, NOUN 
1441, NUM 
chloroform, NOUN 
suspend, VERB 
particulate, NOUN 
hydroxyapatite, NOUN 

, SPACE 
HA, PROPN 
Howmedica, PROPN 
lot, NOUN 
HAG, PROPN 
89272B, PROPN 
NaCl, PROPN 
crystals, NOUN 
w, NOUN 
w, NOUN 
ratio, NOUN 
polymer, NOUN 
salt, NOUN 
1, NUM 
1, NUM 

, SPACE 
NaCl, PROPN 
crystals, NOUN 
ground, VERB 
sifted, VERB 
loo-250, PROPN 
l, PROPN 
trn, NOUN 
diameter, NOUN 
1, NUM 
solution, NOUN 
polyvinyl, ADJ 

, SPACE 
alcohol, NOUN 
PVA, PROPN 
Polysciences, NOUN 
lot, NOUN 
413322, NUM 
MW, PROPN 
25,000, NUM 
added, VERB 
suspension, NOUN 
3:7, NUM 
volume, NOUN 

, SPACE 
ratio, NOUN 
chloroform, NOUN 
resulting, VERB 
emulsion, NOUN 
cast, VERB 
cylindrical, ADJ 
molds, NOUN 
air, NOUN 
dried, VERB 
48, NUM 
hours, NOUN 

, SPACE 
vacuum, NOUN 
dried, VERB 
additional, ADJ 
48, NUM 
hours, NOUN 
Matrices, NOUN 
removed, VERB 
molds, NOUN 
subject, ADJ 
immersion, NOUN 

, SPACE 
deionized, VERB 
water, NOUN 
37, NUM 
C, NOUN 
48, NUM 
hours, NOUN 
leach, VERB 
salt, NOUN 
crystals, NOUN 
Polymer, NOUN 
samples, NOUN 
dried, VERB 
48, NUM 
hours, NOUN 

, SPACE 
air, NOUN 
48, NUM 
hours, NOUN 
vacuum, NOUN 
sectioned, VERB 
resulting, VERB 
3, NUM 
dimensional, ADJ 
matrices, NOUN 

, SPACE 
macroporous, ADJ 
pore, NOUN 
size, NOUN 
averaging, VERB 
1, NUM 
OO-, PROPN 
150l.t.m, NUM 
diameter, NOUN 
Polymer, NOUN 
samples, NOUN 
exposed, VERB 
ultraviolet, ADJ 

, SPACE 
light, NOUN 
30, NUM 
minutes, NOUN 
sterilization, NOUN 

, SPACE 
Cell, PROPN 
Culture, PROPN 

, SPACE 
Primary, PROPN 
osteoblast, NOUN 
cultures, NOUN 
established, VERB 
method, NOUN 
described, VERB 
Schwartz, PROPN 
20, NUM 

, SPACE 
Neonatal, PROPN 
Sprague, PROPN 
Dawley, PROPN 
rat, PROPN 
calvaria, PROPN 
excised, VERB 
surgically, ADV 
cleaned, VERB 
Tyrode, PROPN 
balanced, ADJ 
solution, NOUN 

, SPACE 
containing, VERB 
1, NUM 
penicillin, NOUN 
streptomycin, PROPN 
10,000, NUM 
I.U./ml, NUM 
10,000, NUM 
mcg, PROPN 
ml, PROPN 
respectively, ADV 
Sigma, PROPN 

, SPACE 
Chemical, PROPN 
Co., PROPN 
St., PROPN 
Louis, PROPN 
MO, PROPN 
calvaria, NOUN 
subjected, VERB 
sequential, ADJ 
collagenase, NOUN 
trypsin, NOUN 
digestions, NOUN 

, SPACE 
Digestion, NOUN 
solution, NOUN 
prepared, VERB 
dissolving, VERB 
137, NUM 
mg, ADP 
collagenase, NOUN 
type, NOUN 
Worthington, PROPN 
Biochemicals, PROPN 

, SPACE 
50, NUM 
mg, NOUN 
trypsin, PROPN 
Sigma, PROPN 
type, NOUN 
III, PROPN 
10, NUM 
ml, NOUN 
PBS, PROPN 
solution, NOUN 
digestion, NOUN 
population, NOUN 
centrifuged, VERB 

, SPACE 
resuspended, VERB 
plated, VERB 
75, NUM 
cm2, ADJ 
polystyrene, NOUN 
tissue, NOUN 
culture, NOUN 
flasks, NOUN 
Cells, NOUN 
grown, VERB 
confluency, VERB 

, SPACE 
Ham, PROPN 
F-12, X 
medium, ADJ 
GIBCO, PROPN 
Grand, PROPN 
Island, PROPN 
NY, PROPN 
supplemented, VERB 
12, NUM 
fetal, ADJ 
bovine, NOUN 
serum, NOUN 
Sigma, PROPN 

, SPACE 
Bone, PROPN 
Vol, PROPN 
19, NUM 
1, NUM 
Supplement, PROPN 
C., PROPN 
T., PROPN 
Laurencin, PROPN 
et, PROPN 
al, PROPN 

, SPACE 
July, PROPN 
1996:938, NUM 
993, NUM 
Formation, PROPN 
mineralized, ADJ 
matrices, NOUN 
95s, NOUN 

, SPACE 
maintained, VERB 
37, NUM 
°, NUM 
C, NOUN 
5, NUM 
CO, PROPN 
Media, PROPN 
changed, VERB 
24, NUM 
hours, NOUN 

, SPACE 
subsequent, ADJ 
48, NUM 
hours, NOUN 

, SPACE 
Cell, PROPN 
Proliferation, PROPN 

, SPACE 
wells, NOUN 
tissue, NOUN 
culture, NOUN 
plates, NOUN 
24, NUM 
Falcon, PROPN 
coated, VERB 
12, NUM 

, SPACE 
poly(hydroxyethylmetbacrylate, PROPN 
Polysciendes, PROPN 
Warrington, PROPN 
PA, PROPN 
ensure, VERB 
cells, NOUN 
grow, VERB 

, SPACE 
polymer, NOUN 
discs, NOUN 
tissue, NOUN 
culture, NOUN 
polystyrene, NOUN 
TCPS, PROPN 
surface, NOUN 
Sterilized, VERB 

, SPACE 
inert, ADJ 
silicon, NOUN 
based, VERB 
high, ADJ 
temperature, NOUN 
vacuum, NOUN 
grease, NOUN 
VWR, PROPN 
Scientific, PROPN 
San, PROPN 
Francisco, PROPN 

, SPACE 
hold, VERB 
polymer, NOUN 
discs, NOUN 
TCPS, PROPN 
wells, NOUN 
Cells, NOUN 
plated, VERB 
surface, NOUN 
polymer, NOUN 

, SPACE 
discs, NOUN 
plating, VERB 
number, NOUN 
1~10~, NUM 
cells, NOUN 
Cell, NOUN 
populations, NOUN 
cultured, VERB 
polymer, NOUN 
matrices, NOUN 

, SPACE 
described, VERB 

, SPACE 
Cell, NOUN 
proliferation, NOUN 
determined, VERB 
24, NUM 
hours, NOUN 
3, NUM 
7, NUM 
14, NUM 
21, NUM 
days, NOUN 
time, NOUN 
point, NOUN 
media, NOUN 

, SPACE 
removed, VERB 
TCPS, PROPN 
wells, NOUN 
discs, NOUN 
washed, VERB 
gently, ADV 
PBS, PROPN 
remove, VERB 
unattached, ADJ 

, SPACE 
cells, NOUN 
remai, NOUN 
ning, NOUN 
media, NOUN 
adherent, NOUN 
cells, NOUN 
removed, VERB 
substrate, NOUN 
incubation, NOUN 
1, NUM 
ml, NOUN 

, SPACE 
0.25, NUM 
trypsin, NOUN 
EDTA, PROPN 
Sigma, PROPN 
5, NUM 
min, NOUN 
discs, NOUN 
washed, VERB 
2, NUM 
ml, NOUN 
media, NOUN 
Cells, NOUN 

, SPACE 
trypsin, NOUN 
media, NOUN 
solution, NOUN 
removed, VERB 
centrifuged, VERB 
resuspended, VERB 
fresh, ADJ 
media, NOUN 
Cells, NOUN 

, SPACE 
counted, VERB 
hemacytometer, NOUN 
trypan, NOUN 
blue, ADJ 
exclusion, NOUN 
technique, NOUN 
time, NOUN 
point, NOUN 

, SPACE 
performed, VERB 
triplicate, NOUN 
Matrices, NOUN 
visualized, VERB 
environmental, ADJ 
scanning, PROPN 
electron, PROPN 
microscopy, PROPN 

, SPACE 
ESEM, PROPN 
ensure, VERB 
complete, ADJ 
removal, NOUN 
cells, NOUN 
trypsin, NOUN 

, SPACE 
Electron, PROPN 
Microscouv, PROPN 

, SPACE 
Polymer, PROPN 
cell, NOUN 
samples, NOUN 
prepared, VERB 
stated, VERB 
examined, VERB 
AMR, PROPN 
Model, PROPN 
1000, NUM 

, SPACE 
environmental, ADJ 
scanning, NOUN 
-electron, NOUN 
n&oscope, ADJ 
ESEM, PROPN 
Contrary, ADJ 
conventional, ADJ 
scanning, VERB 
electron, PROPN 

, SPACE 
microscopy, ADJ 
SEM, PROPN 
requires, VERB 
extensive, ADJ 
preparation, NOUN 
sample, NOUN 
coating, NOUN 
ESEM, PROPN 
allows, VERB 
cells, NOUN 

, SPACE 
polymer, NOUN 
observed, VERB 
minimal, ADJ 
disturbance, NOUN 
ESEM, PROPN 
carried, VERB 
accelerating, VERB 
voltage, NOUN 

, SPACE 
15, NUM 
kV, NUM 
4.9, NUM 
torr, NOUN 
6, NUM 
humidity, NOUN 

, SPACE 
Mineralization, PROPN 

, SPACE 
Calvarial, ADJ 
rat, NOUN 
osteoblast, NOUN 
ROB, PROPN 
cells, NOUN 
seeded, VERB 
grown, VERB 
3, NUM 
dimensional, ADJ 
PLAGAIHA, ADJ 

, SPACE 
polymer, NOUN 
disks, NOUN 
11, NUM 
days, NOUN 
subsequently, ADV 
incubated, VERB 
10, NUM 
days, NOUN 
medium, NOUN 
supplemented, VERB 

, SPACE 
10, NUM 
mM, NUM 
ascorbic, NOUN 
acid, NOUN 
50, NUM 
mg, NOUN 
ml, PROPN 
5, NUM 
mM, NUM 
glucose, NOUN 
cells, NOUN 
fixed, VERB 
solution, NOUN 
5, NUM 

, SPACE 
glacial, ADJ 
acetic, ADJ 
acid, NOUN 
70, NUM 
ethanol, NOUN 
stained, VERB 
von, PROPN 
Kossa, PROPN 
method, NOUN 
13, NUM 
Osteoblast, ADJ 
cells, NOUN 
cultured, VERB 

, SPACE 
3, NUM 
dimensional, ADJ 
PLAGA, PROPN 
HA, NOUN 
matrices, NOUN 
media, NOUN 
unsupplemented, VERB 
glycerophosphate, PROPN 

, SPACE 
matrices, NOUN 
cells, NOUN 
controls, NOUN 
Mineralization, PROPN 
visualized, VERB 
normal, ADJ 
light, ADJ 

, SPACE 
microscopy, ADJ 

, SPACE 
RESULTS, PROPN 

, SPACE 
Cell, PROPN 
Proliferation, PROPN 

, SPACE 
Osteoblast, PROPN 
cell, NOUN 
attachment, NOUN 
proliferation, NOUN 
examined, VERB 
3, NUM 
dimensional, ADJ 
degradable, ADJ 
polymer-, NOUN 

, SPACE 
ceramic, ADJ 
matrices, NOUN 
21, NUM 
day, NOUN 
period, NOUN 
Cell, NOUN 
numbers, NOUN 
measured, VERB 
24, NUM 
hours, NOUN 
3, NUM 
7, NUM 
14, NUM 
21, NUM 
days, NOUN 

, SPACE 
figure, NOUN 
1, NUM 
24, NUM 
hours, NOUN 
cultures, NOUN 
exceeded, VERB 
plating, VERB 
density, NOUN 
1~10~, NUM 
cells, NOUN 
demonstrating, VERB 

, SPACE 
time, NOUN 
cells, NOUN 
able, ADJ 
adhere, VERB 
surface, NOUN 
proliferate, NOUN 
Cell, NOUN 
growth, NOUN 
continued, VERB 

, SPACE 
14, NUM 
days, NOUN 
growth, NOUN 
appeared, VERB 
plateau, NOUN 

, SPACE 
Electron, PROPN 
Microscouv, PROPN 

, SPACE 
Environmental, PROPN 
scanning, VERB 
electron, PROPN 
microscopy, ADJ 
ESEM, PROPN 
showed, VERB 
cells, NOUN 
day, NOUN 
14, NUM 

, SPACE 
retained, VERB 
polygonal, ADJ 
morphology, NOUN 
grew, VERB 
characteristic, ADJ 
multi, ADJ 
layer, ADJ 
fashion, NOUN 
figure, NOUN 
2, NUM 

, SPACE 
multi, ADJ 
layer, ADJ 
growth, NOUN 
3, NUM 
dimensional, ADJ 
nodule, ADJ 
formation, NOUN 
previously, ADV 
found, VERB 
necessary, ADJ 

, SPACE 
vitro, X 
mineralization, NOUN 
4,5,19, NUM 

, SPACE 
Mineralization, PROPN 

, SPACE 
osteoblast, NOUN 
cells, NOUN 
formed, VERB 
mineralizable, ADJ 
matrix, NOUN 
cultured, VERB 
presence, NOUN 
phosphate, ADJ 

, SPACE 
donor, NOUN 
figure, NOUN 
3a, PROPN 
mineralization, NOUN 
occurred, VERB 
media, NOUN 
supplemented, VERB 
l3-, PROPN 

, SPACE 
glycerophospha.te, NUM 
matrix, NOUN 
incubated, VERB 
reagents, NOUN 
figure, VERB 
3b, PROPN 

, SPACE 
mineralization, NOUN 
cells, NOUN 
HA, VERB 
present, ADJ 
3, NUM 
dimensional, ADJ 
matrix, NOUN 
Mineral, PROPN 

, SPACE 
deposits, NOUN 
seen, VERB 
dark, ADJ 
areas, NOUN 
matrix, NOUN 

, SPACE 
96s, NOUN 
C., PROPN 
T., PROPN 
Laurencin, PROPN 

, SPACE 
Formation, PROPN 
mineralized, ADJ 
matrices, NOUN 
Bone, PROPN 
Vol, PROPN 
19, NUM 
1, NUM 
Supplement, PROPN 

, SPACE 
July, PROPN 
1996:938, PROPN 
99s, NOUN 

, SPACE 
50, NUM 

, SPACE 
1, NUM 

, SPACE 
40, NUM 

, SPACE 
30, NUM 

, SPACE 
20, NUM 

, SPACE 
IO-, PROPN 

, SPACE 
0, NUM 

, SPACE 
r, NOUN 
m, PROPN 
b, NOUN 
d, NOUN 
r, NOUN 

, SPACE 
r, NOUN 
N, PROPN 

, SPACE 
Time, PROPN 
days, NOUN 

, SPACE 
FIG, PROPN 
1, NUM 
Osteoblast, ADJ 
growth, NOUN 
attachment, NOUN 
expressed, VERB 
number, NOUN 
cells, NOUN 
adhered, VERB 
3-, NUM 

, SPACE 
dimensional, ADJ 
PLAGA, PROPN 
HA, NOUN 
matrix, NOUN 
21, NUM 
day, NOUN 
period, NOUN 
Values, NOUN 
represent, VERB 
mean, NOUN 
f, PROPN 
S.D., PROPN 

, SPACE 
samples, NOUN 

, SPACE 
FIG, PROPN 
2, NUM 
Environmental, ADJ 
scanning, VERB 
electron, NOUN 
micrograph, NOUN 
ESEM, PROPN 
osteoblast, NOUN 
cells, NOUN 
adhered, VERB 
3-, NUM 

, SPACE 
dimensional, ADJ 
PLAGA, PROPN 
HA, NOUN 
matrix, NOUN 
14, NUM 
days, NOUN 
culture, NOUN 
exhibiting, VERB 
polygonal, ADJ 
morphology, NOUN 
Double, ADJ 

, SPACE 
arrow, NOUN 
points, NOUN 
cellular, ADJ 
bodies, NOUN 
extending, VERB 
processes, NOUN 
upward, ADV 
edges, NOUN 
polymer, NOUN 

, SPACE 
single, ADJ 
arrow, NOUN 
indicates, VERB 
osteoblasts, NOUN 
growing, VERB 
characteristic, ADJ 
multilayer, NOUN 
fashion, NOUN 
Magnification=855x, NUM 

, SPACE 
Bone, PROPN 
Vol, PROPN 
19, NUM 
1, NUM 
Supplement, PROPN 
C., PROPN 
T., PROPN 
Laurencin, PROPN 
et, PROPN 
al, PROPN 

, SPACE 
July, PROPN 
1996:938, PROPN 
998, NUM 
